PMID,Flesch-Kincaid Grade Level,Gunning Fog Index,SMOG Index,Active Voice (%),Passive Voice (%),Clause Density,Type-Token Ratio,Lexical Density,Stopword Frequency,Hedging Term Frequency,Modal Verb Frequency,DOI,target_variable
22972090,11.0,9.63,13.2,66.1807580174927,33.819241982507286,1.2128279883381925,0.151010101010101,0.5641414141414142,0.2721212121212121,0.0023232323232323,0.0031313131313131,10.1002/14651858.CD006121.pub3,0
22972094,10.5,7.71,12.8,89.14728682170542,10.852713178294572,1.3992248062015504,0.1371661981728742,0.5706693605059733,0.1488492621222769,0.0008784258608573,0.0018446943078004,10.1002/14651858.CD006616.pub2,0
22973112,12.9,11.71,14.8,42.57425742574258,57.42574257425742,1.0792079207920793,0.3030651340996169,0.5796934865900383,0.2505747126436781,0.0015325670498084,0.0026819923371647,10.2147/OTT.S33550,0
22977306,12.1,11.29,14.1,71.5909090909091,28.40909090909091,1.3863636363636365,0.2598229109020475,0.468732706142778,0.1726618705035971,0.0027670171555063,0.002213613724405,10.2147/OTT.S33560,0
22984540,8.7,8.38,12.3,61.53846153846153,38.46153846153847,1.054945054945055,0.2163509471585244,0.5506812894649386,0.2572283150548355,0.0009970089730807,0.0023263542705217,10.1371/journal.pone.0044662,0
22986285,19.0,18.6,20.0,83.33333333333334,16.666666666666664,1.0,0.3831041257367387,0.5913555992141454,0.2092337917485265,0.0009823182711198,0.0049115913555992,10.1159/000341472,0
22987041,10.3,9.78,13.1,70.9090909090909,29.09090909090909,1.1272727272727272,0.2992073976221928,0.5462351387054161,0.2582562747688243,0.0006605019815059,0.0006605019815059,10.1159/000341467,0
22993690,12.1,11.31,14.0,68.83116883116884,31.16883116883117,1.1168831168831168,0.3330781010719755,0.5290964777947933,0.1933384379785604,0.001531393568147,0.001531393568147,10.1038/srep00665,0
22993695,11.7,11.18,13.4,61.84210526315789,38.15789473684211,1.0657894736842106,0.3014629049111808,0.567398119122257,0.2690700104493208,0.0015673981191222,0.002612330198537,10.1038/srep00670,0
22999781,15.4,14.76,16.9,56.71641791044777,43.28358208955223,1.0895522388059702,0.3208159480760315,0.6012980992118684,0.2744552619378766,0.0013908205841446,0.0018544274455261,10.1016/j.crohns.2012.08.011,0
23002422,13.7,12.17,15.1,72.32142857142857,27.67857142857143,1.0535714285714286,0.267156862745098,0.5499387254901961,0.3195465686274509,0.003063725490196,0.0036764705882352,10.1038/srep00680,0
23008131,10.9,9.75,13.0,52.0,48.0,1.088,0.2464684014869888,0.5412639405204461,0.3033457249070632,0.0033457249070631,0.0018587360594795,10.3892/mmr.2012.1090,0
23008752,11.2,11.01,14.2,52.293577981651374,47.70642201834863,1.1009174311926606,0.2910594722331626,0.5403702244978338,0.2693974005513982,0.001181567546278,0.001181567546278,10.1038/srep00687,0
23018106,10.3,9.05,12.6,71.2871287128713,28.71287128712871,1.0198019801980198,0.2983822648292391,0.4649490713001797,0.2360695026962253,0.0026962252846015,0.0041941282204913,10.1016/j.crohns.2012.09.001,0
23019517,10.8,12.17,13.3,64.1025641025641,35.8974358974359,1.0085470085470083,0.3012477718360071,0.5080213903743316,0.2510822510822511,0.0025464731347084,0.0020371785077667,10.1038/srep00696,0
23023653,10.2,8.5,12.6,72.72727272727273,27.27272727272727,1.2954545454545454,0.2388847023360964,0.4657121326299924,0.2501883948756593,0.001507159005275,0.001507159005275,10.3892/mmr.2012.1098,0
23023821,11.1,9.87,13.5,55.84415584415584,44.15584415584416,1.1168831168831168,0.254563394178589,0.5466206216082881,0.273310310804144,0.0014800197335964,0.0,10.3892/mmr.2012.1103,0
23027202,9.0,8.56,11.6,53.27868852459016,46.72131147540984,1.0901639344262295,0.2602357320099255,0.4962779156327543,0.2506203473945409,0.0015508684863523,0.0018610421836228,10.3892/mmr.2012.1114,0
23028637,13.8,12.94,15.4,71.0,29.0,1.16,0.2470436465276284,0.5452590840679423,0.2347882175876155,0.0025800903031606,0.0068802408084282,10.1371/journal.pone.0044833,0
23029132,11.3,11.11,14.4,40.0,60.0,1.0647058823529412,0.2166822867853795,0.5983130271790066,0.2667291471415183,0.0029990627928772,0.0035613870665417,10.1371/journal.pone.0045609,0
23029204,12.5,11.81,14.4,44.53781512605042,55.46218487394958,1.0252100840336134,0.3194154488517745,0.5678496868475992,0.2152632799814428,0.0016237531895151,0.0011598237067965,10.1371/journal.pone.0045727,0
23029472,15.0,13.9,15.6,47.540983606557376,52.459016393442624,1.1311475409836065,0.2219570405727923,0.587708830548926,0.2323985680190931,0.0008949880668257,0.0002983293556085,10.1371/journal.pone.0046307,0
23042256,9.1,9.14,12.2,51.77304964539008,48.226950354609926,1.24822695035461,0.2495840266222961,0.5590682196339434,0.2362728785357737,0.0002773155851358,0.0,10.3892/mmr.2012.1118,0
23049262,13.2,12.37,13.9,73.80952380952381,26.1904761904762,1.0,0.3454215775158658,0.5548504079782411,0.242067089755213,0.0,0.0,10.2147/OTT.S36515,0
23049263,13.2,11.5,14.6,77.77777777777777,22.22222222222222,1.271604938271605,0.2620553359683794,0.5782608695652174,0.2553359683794466,0.000395256916996,0.0043478260869565,10.2147/OTT.S36307,0
23049934,10.2,9.76,12.9,36.8421052631579,63.1578947368421,1.0263157894736843,0.2268890675241157,0.560088424437299,0.3014469453376205,0.0028135048231511,0.002612540192926,10.1371/journal.pone.0046063,0
23049949,14.8,13.28,15.8,57.6,42.4,1.096,0.2814006597310327,0.5902055315909668,0.2512052778482618,0.003298655163664,0.003298655163664,10.1371/journal.pone.0046103,0
23050095,11.8,11.72,14.0,60.78431372549019,39.21568627450981,1.156862745098039,0.2453342382083474,0.5167967424499491,0.2819816762809637,0.00169664065151,0.001357312521208,10.1038/srep00711,0
23052251,12.0,11.01,14.4,40.90909090909091,59.09090909090909,1.0757575757575757,0.2556162720097146,0.599271402550091,0.2653309046751669,0.0006071645415907,0.0012143290831815,10.1159/000343308,0
23055745,9.0,7.05,11.4,72.88135593220339,27.11864406779661,2.457627118644068,0.2908427137207179,0.5430483723760268,0.1493763310009127,0.0009126863401277,0.0009126863401277,10.2147/OTT.S30581,0
23055746,9.5,8.77,12.4,38.46153846153846,61.53846153846154,1.1923076923076923,0.3300469483568075,0.5253521126760563,0.2051643192488263,0.0004694835680751,0.0004694835680751,10.2147/OTT.S36017,0
23055747,15.0,14.77,16.5,82.45614035087719,17.543859649122805,1.263157894736842,0.3105769230769231,0.541826923076923,0.2153846153846154,0.0024038461538461,0.0024038461538461,10.2147/OTT.S30578,0
23055750,11.6,9.42,13.4,61.53846153846153,38.46153846153847,1.2692307692307692,0.2723141837065888,0.5423563777994158,0.1833820188250568,0.0009737098344693,0.0009737098344693,10.2147/OTT.S35958,0
23056185,13.5,12.79,15.3,63.72549019607843,36.27450980392157,1.303921568627451,0.2891884747554851,0.5482421358710019,0.2479513613534232,0.0021147237642083,0.0010573618821041,10.1371/journal.pone.0044887,0
23056220,9.9,9.52,11.9,49.31506849315068,50.68493150684932,1.0,0.2458049886621315,0.572562358276644,0.282766439909297,0.0022675736961451,0.0031746031746031,10.1371/journal.pone.0045841,0
23056333,13.3,11.91,15.0,72.8,27.200000000000003,1.072,0.2356807511737089,0.5889671361502348,0.2255868544600938,0.0016431924882629,0.0023474178403755,10.1371/journal.pone.0046529,0
23056416,11.9,10.73,13.7,62.82051282051282,37.17948717948718,1.0128205128205128,0.2890194638266617,0.5956665442526625,0.2530297466030113,0.0018362100624311,0.0014689680499449,10.1371/journal.pone.0046713,0
23060448,11.2,9.86,13.1,52.02020202020202,47.97979797979798,1.0404040404040404,0.2347567452729976,0.5487571701720841,0.2528149564478436,0.0008497981729339,0.0006373486297004,10.1074/jbc.M112.405852,0
23064657,14.2,12.65,15.6,62.71186440677966,37.28813559322034,1.11864406779661,0.2507227332457293,0.5342969776609724,0.3135348226018397,0.0026281208935611,0.0034165571616294,10.3892/mmr.2012.1120,0
23064738,10.8,10.19,12.9,58.94736842105263,41.05263157894737,1.0736842105263158,0.2806580259222333,0.5672981056829511,0.2512462612163509,0.0024925224327018,0.0009970089730807,10.3892/mmr.2012.1123,0
23071643,13.2,10.94,14.7,34.586466165413526,65.41353383458647,1.0,0.244719797240214,0.6085609687411997,0.2416220782878062,0.0025344973246972,0.0016896648831315,10.1371/journal.pone.0046808,0
23075671,11.7,10.96,13.8,75.55555555555556,24.444444444444443,1.0666666666666669,0.1922308546059933,0.5513873473917869,0.2355160932297447,0.0004439511653718,0.0011098779134295,10.1159/000343315,0
23077725,11.8,11.88,13.8,54.6875,45.3125,1.078125,0.280022136137244,0.5677919203099059,0.267847260653016,0.0011068068622025,0.0011068068622025,10.1038/srep00741,0
23078909,11.6,10.89,13.4,61.61616161616162,38.38383838383838,1.0404040404040404,0.2694147957305852,0.5465587044534413,0.256532940743467,0.0029444239970555,0.0025763709974236,10.1016/j.crohns.2012.09.016,0
23082072,15.5,14.19,16.7,66.66666666666667,33.33333333333333,1.0,0.2968369829683698,0.5851581508515815,0.3394160583941605,0.0064882400648824,0.0113544201135442,10.2147/OTT.S36103,0
23082175,8.5,7.45,10.9,62.5531914893617,37.4468085106383,1.1319148936170214,0.1990825688073394,0.4916120576671035,0.2394495412844036,0.000524246395806,0.000524246395806,10.1371/journal.pone.0047518,0
23082185,12.1,12.77,13.7,67.01030927835052,32.98969072164948,1.0721649484536082,0.3055174306889925,0.550370573702992,0.2278342025802909,0.00082349711776,0.00082349711776,10.1371/journal.pone.0047637,0
23093409,10.6,9.42,12.7,61.340206185567006,38.659793814432994,1.0876288659793814,0.2733371669541882,0.5342150661299597,0.2419014759440291,0.0011500862564692,0.0009584052137243,10.1074/jbc.M112.418012,0
23109808,11.9,10.68,13.5,32.58426966292134,67.41573033707866,1.202247191011236,0.2694214876033058,0.5619834710743802,0.2735537190082645,0.0016528925619834,0.0020661157024793,10.2147/OTT.S35322,0
23109809,14.6,13.01,15.8,67.04545454545455,32.95454545454545,1.181818181818182,0.2635726795096322,0.5732632807939287,0.3012259194395796,0.0058377116170461,0.0072971395213076,10.2147/OTT.S36683,0
23110127,10.6,9.99,13.0,51.93798449612403,48.06201550387597,1.124031007751938,0.2748174195293481,0.5601839329185826,0.2423586691912361,0.0008114687584527,0.0005409791723018,10.1371/journal.pone.0047903,0
23110190,7.2,6.54,10.4,72.61904761904762,27.380952380952383,1.5714285714285714,0.2735777014127529,0.3991981672394044,0.1126384116074837,0.0003818251240931,0.0003818251240931,10.1371/journal.pone.0048136,0
23110250,15.5,14.94,17.5,69.01408450704226,30.985915492957744,1.1408450704225352,0.1999454446262956,0.5523731587561375,0.2520458265139116,0.0013638843426077,0.0,10.1038/srep00781,0
23112048,10.1,9.72,12.7,58.86075949367088,41.13924050632912,1.0379746835443038,0.2466266866566716,0.5269865067466267,0.2421289355322338,0.0014992503748125,0.0007496251874062,10.1074/jbc.M112.372318,0
23117913,8.9,8.82,11.5,48.93617021276596,51.06382978723404,1.1595744680851063,0.2602896341463415,0.5083841463414634,0.2583841463414634,0.0022865853658536,0.001905487804878,10.3892/mmr.2012.1133,0
23118544,13.7,13.55,15.1,72.72727272727273,27.27272727272727,1.404040404040404,0.2545322697606961,0.5503988397389412,0.2202078801063572,0.0009668842156151,0.0045927000241721,10.2147/OTT.S28032,0
23119001,11.1,10.32,13.8,51.875,48.125,1.09375,0.2455335586673104,0.5627716079188798,0.24215354901014,0.0019314340898116,0.0024142926122646,10.1371/journal.pone.0048384,0
23124098,12.6,11.04,14.5,57.142857142857146,42.85714285714285,1.1238095238095238,0.2618862042088854,0.5432579890880749,0.2638347622759158,0.0023382696804364,0.0023382696804364,10.3892/mmr.2012.1138,0
23124310,7.8,8.57,11.4,56.57894736842105,43.42105263157895,1.0789473684210529,0.3281584582441113,0.5551391862955032,0.2451820128479657,0.0026766595289079,0.0021413276231263,10.3892/mmr.2012.1142,0
23128834,11.6,11.38,14.1,56.98924731182796,43.01075268817204,1.086021505376344,0.2564602632862018,0.5792296440760605,0.2398829839102876,0.0019502681618722,0.0019502681618722,10.3892/mmr.2012.1147,0
23128882,12.0,12.2,14.0,63.82978723404255,36.17021276595745,1.0851063829787233,0.2820625826355222,0.4468929043631556,0.1811370647862494,0.001762891141472,0.001762891141472,10.3892/mmr.2012.1164,0
23133536,12.2,11.02,14.3,65.26315789473685,34.73684210526316,1.0526315789473684,0.2605504587155963,0.5944954128440367,0.248440366972477,0.0029357798165137,0.0058715596330275,10.1371/journal.pone.0047998,0
23133637,16.6,17.25,17.9,58.0,42.0,1.17,0.3202508128193219,0.5434277751973989,0.2605666511843938,0.0030190431955411,0.0039479795633999,10.1371/journal.pone.0048505,0
23133658,12.8,12.39,14.2,62.10526315789473,37.89473684210527,1.0,0.2890209571473256,0.5602126994056928,0.3221770409759149,0.0050046918986549,0.0075070378479824,10.1371/journal.pone.0048760,0
23135265,10.2,9.4,13.0,61.39705882352941,38.60294117647059,1.0220588235294117,0.1886856368563685,0.5835027100271003,0.2711720867208672,0.0042344173441734,0.0042344173441734,10.1074/jbc.M112.418830,0
23138131,11.3,10.69,13.7,42.3728813559322,57.6271186440678,1.2372881355932204,0.2737068965517241,0.5220905172413793,0.2844827586206896,0.0021551724137931,0.0021551724137931,10.1016/j.crohns.2012.10.003,0
23138198,11.8,11.98,14.4,55.73770491803279,44.26229508196721,1.3934426229508197,0.310308182784272,0.4824654622741764,0.2385759829968119,0.0010626992561105,0.0010626992561105,10.3892/mmr.2012.1174,0
23144564,17.7,15.03,18.1,75.96899224806202,24.031007751937985,1.0387596899224807,0.2684918347742555,0.6496157540826129,0.2461575408261287,0.0028818443804034,0.0088856868395773,10.2147/OTT.S25123,0
23144731,13.7,12.72,15.9,61.32075471698113,38.67924528301887,1.0660377358490567,0.2212548015364916,0.5577464788732395,0.2678617157490397,0.0020486555697823,0.0030729833546734,10.1371/journal.pone.0048095,0
23144762,11.2,10.04,13.5,52.4390243902439,47.5609756097561,1.0,0.2671019900497512,0.5550373134328358,0.2437810945273631,0.0024875621890547,0.0052860696517412,10.1371/journal.pone.0048410,0
23145003,9.6,8.73,12.0,35.71428571428571,64.28571428571429,1.0510204081632653,0.3313059033989267,0.5806797853309481,0.2518783542039356,0.0010733452593917,0.0007155635062611,10.1371/journal.pone.0048870,0
23145311,13.8,12.18,15.3,47.42268041237113,52.57731958762887,1.0309278350515465,0.2612746925083861,0.569511740588893,0.2892284755870294,0.0018635855385762,0.0029817368617219,10.1038/srep00787,0
23145321,13.6,13.04,15.1,72.34042553191489,27.659574468085108,1.822695035460993,0.2518625330449411,0.5246335015621245,0.19802931987503,0.0014419610670511,0.0014419610670511,10.1038/srep00828,0
23150771,10.7,9.45,12.5,66.47398843930637,33.52601156069364,1.0404624277456649,0.228525980911983,0.5800636267232238,0.2420466595970307,0.0007953340402969,0.0015906680805938,10.1038/srep00799,0
23150777,10.9,10.86,14.0,65.71428571428572,34.285714285714285,1.0357142857142858,0.2481644640234948,0.5832599118942732,0.2634361233480176,0.0026431718061674,0.0046989720998531,10.1038/srep00806,0
23150790,15.1,13.98,16.9,52.631578947368425,47.368421052631575,1.0421052631578946,0.2309552599758162,0.5042321644498187,0.2318621523579201,0.0003022974607013,0.0012091898428053,10.1038/srep00842,0
23151730,12.2,12.36,14.8,48.69565217391304,51.30434782608696,1.1652173913043478,0.254287598944591,0.6190633245382586,0.2054749340369393,0.0013192612137203,0.0013192612137203,10.3892/mmr.2012.1182,0
23151810,11.6,10.58,13.6,47.5,52.5,1.1166666666666667,0.2713403559752996,0.5630221576462041,0.2749727569923719,0.0014529604068289,0.0014529604068289,10.3892/mmr.2012.1183,0
23152245,10.3,7.14,12.4,93.41950646298471,6.580493537015276,1.5393654524089306,0.1160590518436373,0.5652897144441364,0.1486345993900748,0.0005891322428611,0.0008663709453839,10.1002/14651858.CD007407.pub3,0
23152688,10.4,11.22,13.3,86.79245283018868,13.20754716981132,1.2075471698113207,0.3351254480286738,0.5292712066905615,0.2281959378733572,0.0005973715651135,0.0,10.2147/OTT.S35348,0
23152854,11.8,12.12,14.0,67.12328767123287,32.87671232876712,1.0273972602739727,0.2855659397715472,0.5664589823468328,0.3245067497403946,0.0010384215991692,0.0036344755970924,10.1371/journal.pone.0049093,0
23154210,14.1,12.22,16.3,55.696202531645575,44.303797468354425,1.0379746835443038,0.1816106268161062,0.5321710253217102,0.2316313823163138,0.0012453300124533,0.0006226650062266,10.1159/000343328,0
23158500,7.7,7.68,11.0,60.71428571428572,39.285714285714285,1.2857142857142858,0.2442333785617367,0.4837177747625509,0.2177747625508819,0.0013568521031207,0.0003392130257801,10.1016/j.crohns.2012.10.015,0
23165121,12.1,11.71,14.5,55.20833333333333,44.79166666666667,1.0416666666666667,0.2680229986731535,0.4873949579831932,0.3056169836355595,0.0013268465280849,0.0039805395842547,10.1016/j.crohns.2012.10.017,0
23165890,10.9,10.06,13.1,65.89147286821705,34.10852713178294,1.0232558139534884,0.2792553191489361,0.5292553191489362,0.2876139817629179,0.0022796352583586,0.0007598784194528,10.3892/mmr.2012.1187,0
23166318,12.8,11.35,14.5,45.833333333333336,54.16666666666666,1.0238095238095235,0.1987435750999429,0.5347420521606701,0.2562345326480106,0.0013325718636969,0.0020940415000951,10.1074/jbc.M112.393322,0
23166442,10.7,10.42,13.4,48.71794871794872,51.28205128205128,1.205128205128205,0.3058169375534645,0.5491873396065012,0.2553464499572284,0.001710863986313,0.0021385799828913,10.2147/OTT.S36119,0
23166703,13.7,12.5,15.0,28.160919540229884,71.83908045977012,1.011494252873563,0.242739333094299,0.5905342416636787,0.2671208318393689,0.0001792757260666,0.0003585514521333,10.1371/journal.pone.0049539,0
23172990,9.1,8.49,12.2,58.42696629213483,41.57303370786517,1.3146067415730338,0.2372662798194713,0.5225660863958737,0.2456479690522243,0.0025789813023855,0.0032237266279819,10.2147/OTT.S38441,0
23175437,8.9,9.03,11.7,60.273972602739725,39.72602739726028,1.0684931506849316,0.2864290181363352,0.517198248905566,0.265791119449656,0.0006253908692933,0.0006253908692933,10.3892/mmr.2012.1194,0
23179440,11.4,11.21,13.3,62.5,37.5,1.0340909090909092,0.29923273657289,0.5616368286445013,0.2562659846547314,0.0051150895140664,0.0061381074168797,10.3892/mmr.2012.1199,0
23179494,11.9,10.31,14.0,49.38271604938272,50.617283950617285,1.0617283950617284,0.2864644107351225,0.5519253208868145,0.2759626604434072,0.0029171528588098,0.0029171528588098,10.3892/mmr.2012.1200,0
23179856,10.6,9.54,12.8,70.06802721088435,29.931972789115648,1.1156462585034013,0.1836487142163998,0.502426006792819,0.2738961669092673,0.0009704027171276,0.0009704027171276,10.1074/jbc.M112.412288,0
23180966,8.4,7.82,11.1,53.52112676056338,46.478873239436616,1.267605633802817,0.358294930875576,0.5311059907834101,0.2069892473118279,0.0007680491551459,0.0011520737327188,10.2147/OTT.S36995,0
23184087,11.7,10.2,13.8,55.81395348837209,44.18604651162791,1.0930232558139534,0.2552719200887902,0.5427302996670367,0.2269700332963374,0.0011098779134295,0.0011098779134295,10.3892/mmr.2012.1202,0
23185278,14.3,13.05,15.3,74.46808510638297,25.53191489361702,1.0851063829787233,0.2246003793010024,0.5410457870495801,0.2148469249525873,0.0013546464372798,0.0010837171498238,10.1371/journal.pone.0048856,0
23185512,12.2,11.17,13.9,43.518518518518526,56.481481481481474,1.0555555555555556,0.2481099656357388,0.5676975945017182,0.2350515463917525,0.0010309278350515,0.0013745704467353,10.1371/journal.pone.0049999,0
23189031,7.7,6.08,10.4,45.12195121951219,54.87804878048781,1.0731707317073171,0.2940887907775324,0.4638214373313711,0.1584498405690458,0.0017169487368162,0.000981113563895,10.2147/OTT.S36474,0
23189032,14.6,15.37,16.8,73.49397590361446,26.506024096385545,1.120481927710843,0.324953095684803,0.5662288930581614,0.3129455909943714,0.0030018761726078,0.0052532833020637,10.2147/OTT.S38694,0
23193438,11.9,10.35,13.6,58.15217391304348,41.84782608695652,1.1630434782608696,0.2637517630465444,0.5465444287729196,0.2362482369534555,0.0011753643629525,0.0011753643629525,10.1038/srep00896,0
23198090,11.5,10.85,14.2,69.31818181818181,30.681818181818183,1.0227272727272727,0.2851524090462143,0.5757128810226155,0.2694198623402163,0.0024582104228121,0.0019665683382497,10.1038/srep00900,0
23202547,12.6,11.59,14.9,67.36842105263158,32.631578947368425,1.0421052631578946,0.2514634146341463,0.5919512195121951,0.2241463414634146,0.0019512195121951,0.0014634146341463,10.1159/000341484,0
23209564,14.8,14.22,16.0,55.333333333333336,44.66666666666666,1.0533333333333332,0.2723461025347817,0.5988183724032781,0.2666285496474175,0.0019058509624547,0.0030493615399275,10.1371/journal.pone.0049138,0
23209567,13.1,11.84,15.4,58.75,41.25,1.08125,0.2394686907020873,0.5924098671726755,0.2499051233396584,0.0015180265654648,0.001707779886148,10.1371/journal.pone.0049274,0
23212918,10.7,9.77,12.8,37.83783783783784,62.16216216216216,1.054054054054054,0.2054625550660793,0.5305726872246695,0.2801762114537445,0.0014096916299559,0.0014096916299559,10.1074/jbc.M112.429159,0
23218732,10.5,9.5,13.1,80.64516129032258,19.35483870967742,1.0161290322580645,0.2377240841777085,0.5089633671083398,0.1883606131462717,0.0012990387113535,0.001818654195895,10.1016/j.crohns.2012.11.002,0
23221481,14.9,12.85,15.6,45.52238805970149,54.47761194029851,1.0298507462686568,0.2449432659102121,0.5705476073014307,0.2656635421805624,0.0009866798223976,0.0009866798223976,10.1159/000341474,0
23223231,13.0,11.7,15.3,44.32432432432433,55.67567567567567,1.0486486486486486,0.2161628136731871,0.5597707962853191,0.2726733847065797,0.0011855364552459,0.0013831258644536,10.1074/jbc.M112.419887,0
23223448,12.3,11.29,14.0,56.33802816901409,43.66197183098591,1.119718309859155,0.2566844919786096,0.5704910063198834,0.2416140009722897,0.0017015070491006,0.0009722897423432,10.1074/jbc.M112.432807,0
23226026,16.6,16.05,17.8,79.24528301886792,20.75471698113208,1.1320754716981132,0.4055654233274127,0.5328596802841918,0.2616933096506809,0.0041444641799881,0.0076968620485494,10.2147/OTT.S38403,0
23226027,14.2,12.74,15.2,57.6271186440678,42.3728813559322,1.152542372881356,0.3058369512783406,0.5566811384466956,0.2739990352146647,0.0038591413410516,0.0028943560057887,10.2147/OTT.S38508,0
23226698,14.5,12.91,15.9,46.75324675324676,53.24675324675325,1.207792207792208,0.2766581165262001,0.5335287651154269,0.2260901429094906,0.0003664345914254,0.0018321729571271,10.2147/OTT.S36330,0
23227140,13.1,11.57,14.5,46.36363636363636,53.63636363636364,1.0454545454545454,0.2952411783748786,0.581741663968922,0.2246681774036905,0.0025898348980252,0.0019423761735189,10.1371/journal.pone.0049077,0
23229013,12.1,10.31,13.8,63.855421686746986,36.14457831325301,1.1566265060240963,0.2923076923076923,0.5686153846153846,0.2006153846153846,0.0018461538461538,0.0018461538461538,10.3892/mmr.2012.1207,0
23229550,13.5,12.59,15.4,51.61290322580645,48.38709677419355,1.185483870967742,0.2708827404479578,0.563372859025033,0.2350461133069828,0.0010540184453227,0.0010540184453227,10.1074/jbc.M112.416727,0
23229626,10.0,10.02,12.9,51.785714285714285,48.21428571428572,1.0892857142857142,0.251174711661683,0.558735583084152,0.2883383169585647,0.0017086715079026,0.0008543357539513,10.3892/mmr.2012.1218,0
23230516,9.6,10.14,12.9,57.075471698113205,42.9245283018868,1.028301886792453,0.2819644369178662,0.5950465707027942,0.2686282811176969,0.0019051651143099,0.0031752751905165,10.1038/srep00951,0
23232714,10.9,10.71,13.2,42.30769230769232,57.692307692307686,1.0,0.2970930232558139,0.5465116279069767,0.2104651162790697,0.0017441860465116,0.0017441860465116,10.3892/mmr.2012.1222,0
23233807,10.6,10.84,13.1,34.78260869565217,65.21739130434783,1.108695652173913,0.2873311427528295,0.5903614457831325,0.2625045637093829,0.0014603870025556,0.0010952902519167,10.2147/OTT.S38240,0
23233876,13.7,14.11,14.9,85.48387096774194,14.516129032258066,1.1129032258064515,0.2644710578842315,0.5004990019960079,0.2425149700598802,0.0034930139720558,0.0049900199600798,10.1038/srep00957,0
23235609,9.3,7.77,12.1,85.76555023923444,14.23444976076555,1.4880382775119618,0.1419797687861271,0.5424042630057804,0.1889902456647398,0.0018515173410404,0.0031159682080924,10.1002/14651858.CD004388.pub6,0
23235695,12.9,11.77,15.3,57.72357723577235,42.27642276422765,1.08130081300813,0.2409118915588416,0.5773259396179914,0.2372150338878619,0.0009242144177449,0.0009242144177449,10.1159/000343340,0
23236493,11.1,11.39,13.7,52.11267605633803,47.88732394366197,1.0704225352112675,0.3233415233415233,0.571007371007371,0.2904176904176904,0.0024570024570024,0.0044226044226044,10.1371/journal.pone.0051394,0
23236512,11.1,11.26,13.6,42.85714285714286,57.14285714285714,1.1318681318681318,0.2651804048107949,0.5696685244939865,0.2590202405397477,0.0023467292461132,0.002053388090349,10.1371/journal.pone.0051528,0
23236516,13.8,11.98,15.4,64.40677966101694,35.59322033898305,1.0084745762711864,0.283205619412516,0.5951468710089399,0.2614942528735632,0.0006385696040868,0.0012771392081736,10.1371/journal.pone.0051559,0
23238785,11.3,10.27,13.6,46.875,53.125,1.078125,0.3141542002301496,0.5857307249712314,0.1967779056386651,0.0,0.0,10.1002/jcb.24471,0
23239972,11.9,11.47,14.3,53.535353535353536,46.464646464646464,1.0101010101010102,0.3211143695014662,0.5856304985337243,0.2419354838709677,0.0043988269794721,0.0041055718475073,10.1371/journal.pone.0049868,0
23240025,14.0,12.12,16.0,51.69491525423729,48.30508474576271,1.0169491525423728,0.1995,0.5825,0.25,0.004,0.00575,10.1371/journal.pone.0051448,0
23240078,13.4,12.78,14.9,54.7008547008547,45.2991452991453,1.0341880341880345,0.2589803012746234,0.5770567786790266,0.2413093858632676,0.0011587485515643,0.0026071842410196,10.1038/srep00974,0
23240079,12.3,11.71,14.1,59.34065934065934,40.65934065934066,1.0,0.2999164578111946,0.5697577276524645,0.3040935672514619,0.0029239766081871,0.0025062656641604,10.1038/srep00975,0
23241821,10.0,9.4,12.9,49.48453608247423,50.51546391752577,1.134020618556701,0.3289672544080604,0.5969773299748111,0.2282115869017632,0.0010075566750629,0.0005037783375314,10.3892/mmr.2012.1235,0
23243312,11.2,10.73,13.5,45.51724137931035,54.48275862068965,1.1724137931034482,0.2782757962998283,0.5176425710471104,0.2553881365630364,0.0024794964714857,0.0030516879649055,10.1074/jbc.M112.415836,0
23251094,12.0,12.76,13.9,83.6734693877551,16.3265306122449,1.2448979591836735,0.4089132134480062,0.5347928068803753,0.2603596559812353,0.0,0.0007818608287724,10.2147/OTT.S38645,0
23251354,13.3,11.58,14.9,50.862068965517246,49.137931034482754,1.0086206896551724,0.2900621118012422,0.5869565217391305,0.2313664596273291,0.0024844720496894,0.0040372670807453,10.1371/journal.pone.0049971,0
23251519,14.9,14.38,16.0,48.958333333333336,51.04166666666666,1.09375,0.2891780011827321,0.6037847427557658,0.2395032525133057,0.0005913660555884,0.0023654642223536,10.1371/journal.pone.0051400,0
23251602,7.0,6.71,10.2,68.08510638297872,31.91489361702128,1.3404255319148937,0.2817368246602585,0.5309910507126284,0.183957573748757,0.0016572754391779,0.0019887305270135,10.1371/journal.pone.0051640,0
23254310,11.1,10.35,13.4,47.2,52.8,1.048,0.2417812313209802,0.5409444112372983,0.2378959952181709,0.0032875074716078,0.0050806933652121,10.3892/mmr.2012.1244,0
23264620,12.6,10.6,14.3,57.2192513368984,42.780748663101605,1.0427807486631016,0.2375838926174496,0.5778523489932886,0.2409395973154362,0.0011185682326621,0.0013422818791946,10.1074/jbc.M112.407452,0
23269668,10.4,11.05,13.3,59.70149253731344,40.298507462686565,1.044776119402985,0.2769895126465145,0.5360888340530536,0.2362739049969154,0.0018507094386181,0.000925354719309,10.1074/jbc.M112.433474,0
